sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status,Total Sales
SAMS-00001420,2023-03-22,2023,Q1,March,Belgium,Europe,Mechelen,Samsung Galaxy S24+,Galaxy S,512 GB,Titanium Yellow,Yes,1019.88,20,3,815.9,2447.7,EUR,0.92,2251.88,Corporate / B2B,BNPL (Buy Now Pay Later),Government,45–54,Android (Other),4.6,Kept,3059.64
SAMS-00001422,2023-05-13,2023,Q2,May,Belgium,Europe,Mechelen,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Peach,No,117.6,10,4,105.84,423.36,EUR,0.92,389.49,Authorized Reseller,Debit Card,Government,55+,iOS,4.7,Returned,470.4
SAMS-00001423,2023-05-20,2023,Q2,May,Belgium,Europe,Mechelen,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Phantom Black,Yes,1097.76,0,3,1097.76,3293.28,EUR,0.92,3029.82,Samsung Store,Net Banking,Enterprise,45–54,Feature Phone,3.5,Kept,3293.2799999999997
SAMS-00001430,2023-12-02,2023,Q4,December,Belgium,Europe,Mechelen,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1953.99,3,2,1895.37,3790.74,EUR,0.92,3487.48,Carrier Store,BNPL (Buy Now Pay Later),Education,55+,New User,2.9,Kept,3907.98
SAMS-00001431,2024-02-08,2024,Q1,February,Belgium,Europe,Mechelen,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Peach,Yes,399.09,0,1,399.09,399.09,EUR,0.92,367.16,Samsung Store,Net Banking,Enterprise,18–24,Android (Samsung),2.5,Kept,399.09
SAMS-00001432,2024-06-03,2024,Q2,June,Belgium,Europe,Mechelen,Samsung Galaxy M54 5G,Galaxy M,256 GB,Prism Black,Yes,327.48,15,1,278.36,278.36,EUR,0.92,256.09,Third-Party Retailer,Net Banking,Individual,55+,Android (Samsung),2.8,Kept,327.48
SAMS-00001440,2021-08-04,2021,Q3,August,Belgium,Europe,Mons,Samsung Galaxy A04,Galaxy A,64 GB,Awesome White,No,105.34,0,4,105.34,421.36,EUR,0.92,387.65,E-commerce Platform,EMI / Installment,Enterprise,25–34,Feature Phone,2.6,Kept,421.36
SAMS-00001441,2021-09-13,2021,Q3,September,Belgium,Europe,Mons,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Violet,Yes,365.58,0,1,365.58,365.58,EUR,0.92,336.33,E-commerce Platform,Samsung Pay,Enterprise,45–54,Android (Samsung),2.9,Kept,365.58
SAMS-00001443,2021-11-12,2021,Q4,November,Belgium,Europe,Mons,Samsung Galaxy S23+,Galaxy S,256 GB,Phantom Black,Yes,921.49,0,1,921.49,921.49,EUR,0.92,847.77,Online (Samsung.com),Samsung Pay,Business,25–34,New User,4.3,Kept,921.49
SAMS-00001446,2022-03-26,2022,Q1,March,Belgium,Europe,Mons,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Gray,Yes,1940.26,15,3,1649.22,4947.66,EUR,0.92,4551.85,Carrier Store,EMI / Installment,Education,45–54,Android (Other),3.8,Kept,5820.78
SAMS-00001447,2022-05-06,2022,Q2,May,Belgium,Europe,Mons,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Violet,No,165.12,7,1,153.56,153.56,EUR,0.92,141.28,Corporate / B2B,Net Banking,Business,45–54,Android (Samsung),4.5,Kept,165.12
SAMS-00001451,2022-10-17,2022,Q4,October,Belgium,Europe,Mons,Samsung Galaxy S24+,Galaxy S,512 GB,Titanium Gray,Yes,1064.43,0,1,1064.43,1064.43,EUR,0.92,979.28,Corporate / B2B,Debit Card,Education,55+,New User,4.0,Exchanged,1064.43
SAMS-00001459,2023-07-24,2023,Q3,July,Belgium,Europe,Mons,Samsung Galaxy S24+,Galaxy S,512 GB,Lavender,Yes,1015.1,0,1,1015.1,1015.1,EUR,0.92,933.89,Online (Samsung.com),Debit Card,Business,55+,Android (Samsung),4.7,Kept,1015.1
SAMS-00001462,2024-03-16,2024,Q1,March,Belgium,Europe,Mons,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Peach,Yes,420.59,0,1,420.59,420.59,EUR,0.92,386.94,E-commerce Platform,Net Banking,Individual,45–54,Android (Samsung),4.9,Returned,420.59
SAMS-00001464,2024-04-21,2024,Q2,April,Belgium,Europe,Mons,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Graphite,Yes,379.6,7,1,353.03,353.03,EUR,0.92,324.79,E-commerce Platform,Debit Card,Individual,45–54,Android (Other),4.1,Kept,379.6
SAMS-00001467,2024-08-15,2024,Q3,August,Belgium,Europe,Mons,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Graphite,Yes,715.87,7,1,665.76,665.76,EUR,0.92,612.5,Samsung Store,Cash,Individual,45–54,Android (Samsung),3.8,Kept,715.87
SAMS-00001468,2024-12-09,2024,Q4,December,Belgium,Europe,Mons,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Peach,No,228.98,7,1,212.95,212.95,EUR,0.92,195.91,Samsung Store,Debit Card,Individual,35–44,Android (Other),3.7,Kept,228.98
SAMS-00001478,2022-01-06,2022,Q1,January,Belgium,Europe,Namur,Samsung Galaxy A24,Galaxy A,64 GB,Awesome White,No,264.89,0,1,264.89,264.89,EUR,0.92,243.7,Carrier Store,Gift Card,Government,25–34,New User,3.9,Kept,264.89
SAMS-00001483,2022-09-08,2022,Q3,September,Belgium,Europe,Namur,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Black,No,136.71,10,3,123.04,369.12,EUR,0.92,339.59,Carrier Store,Credit Card,Education,45–54,New User,4.2,Kept,410.13
SAMS-00001485,2022-10-25,2022,Q4,October,Belgium,Europe,Namur,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Peach,Yes,193.18,3,4,187.38,749.52,EUR,0.92,689.56,Carrier Store,Samsung Pay,Government,45–54,Feature Phone,2.8,Kept,772.72
SAMS-00001486,2022-12-08,2022,Q4,December,Belgium,Europe,Namur,Samsung Galaxy S24+,Galaxy S,512 GB,Titanium Yellow,Yes,1021.02,15,3,867.87,2603.61,EUR,0.92,2395.32,Samsung Store,Gift Card,Education,18–24,Feature Phone,4.9,Kept,3063.06
SAMS-00001491,2023-11-01,2023,Q4,November,Belgium,Europe,Namur,Samsung Galaxy M04,Galaxy M,64 GB,Prism Black,No,107.79,0,2,107.79,215.58,EUR,0.92,198.33,Third-Party Retailer,Samsung Pay,Education,25–34,New User,2.9,Kept,215.58
SAMS-00001497,2024-09-23,2024,Q3,September,Belgium,Europe,Namur,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Lime,No,180.38,7,1,167.75,167.75,EUR,0.92,154.33,Corporate / B2B,Debit Card,Education,55+,New User,2.6,Kept,180.38
SAMS-00001499,2024-10-15,2024,Q4,October,Belgium,Europe,Namur,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Violet,Yes,194.18,0,2,194.18,388.36,EUR,0.92,357.29,Third-Party Retailer,BNPL (Buy Now Pay Later),Government,18–24,Android (Samsung),3.3,Kept,388.36
SAMS-00001514,2023-02-27,2023,Q1,February,Brazil,South America,Belo Horizonte,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Violet,Yes,409.82,0,1,409.82,409.82,BRL,4.97,2036.81,Samsung Store,Credit Card,Education,45–54,iOS,2.9,Kept,409.82
SAMS-00001515,2023-06-13,2023,Q2,June,Brazil,South America,Belo Horizonte,Samsung Galaxy A14,Galaxy A,64 GB,Awesome White,No,175.56,0,2,175.56,351.12,BRL,4.97,1745.07,E-commerce Platform,Gift Card,Individual,18–24,iOS,4.3,Kept,351.12
SAMS-00001518,2024-04-09,2024,Q2,April,Brazil,South America,Belo Horizonte,Samsung Galaxy M54 5G,Galaxy M,64 GB,Prism Black,Yes,360.47,0,2,360.47,720.94,BRL,4.97,3583.07,Carrier Store,Gift Card,Enterprise,45–54,Feature Phone,3.9,Kept,720.94
SAMS-00001522,2024-10-23,2024,Q4,October,Brazil,South America,Belo Horizonte,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome White,Yes,437.73,0,1,437.73,437.73,BRL,4.97,2175.52,E-commerce Platform,Debit Card,Enterprise,25–34,Android (Other),3.0,Kept,437.73
SAMS-00001526,2021-11-03,2021,Q4,November,Brazil,South America,Belém,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Peach,Yes,340.16,12,2,299.34,598.68,BRL,4.97,2975.44,E-commerce Platform,Credit Card,Business,35–44,iOS,2.9,Kept,680.32
SAMS-00001527,2021-12-02,2021,Q4,December,Brazil,South America,Belém,Samsung Galaxy M04,Galaxy M,256 GB,Dark Blue,No,107.07,0,1,107.07,107.07,BRL,4.97,532.14,Authorized Reseller,Cash,Individual,45–54,Android (Other),4.7,Kept,107.07
SAMS-00001529,2022-07-21,2022,Q3,July,Brazil,South America,Belém,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Graphite,No,171.64,0,8,171.64,1373.12,BRL,4.97,6824.41,Authorized Reseller,Gift Card,Business,18–24,iOS,5.0,Kept,1373.12
SAMS-00001530,2022-12-11,2022,Q4,December,Brazil,South America,Belém,Samsung Galaxy M54 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,327.28,12,2,288.01,576.02,BRL,4.97,2862.82,Carrier Store,Credit Card,Individual,25–34,Android (Other),3.2,Kept,654.56
SAMS-00001532,2023-07-22,2023,Q3,July,Brazil,South America,Belém,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Lime,Yes,1277.84,20,3,1022.27,3066.81,BRL,4.97,15242.05,Online (Samsung.com),Cash,Individual,25–34,Android (Samsung),4.7,Kept,3833.5199999999995
SAMS-00001533,2023-08-23,2023,Q3,August,Brazil,South America,Belém,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Black,No,252.25,0,1,252.25,252.25,BRL,4.97,1253.68,Third-Party Retailer,Credit Card,Government,18–24,New User,3.2,Kept,252.25
SAMS-00001543,2024-07-31,2024,Q3,July,Brazil,South America,Belém,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Graphite,Yes,843.92,15,5,717.33,3586.65,BRL,4.97,17825.65,E-commerce Platform,Credit Card,Business,55+,iOS,3.8,Kept,4219.599999999999
SAMS-00001546,2024-12-24,2024,Q4,December,Brazil,South America,Belém,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Gray,Yes,1608.01,12,4,1415.05,5660.2,BRL,4.97,28131.19,Carrier Store,Credit Card,Education,25–34,Android (Samsung),4.1,Kept,6432.04
SAMS-00001559,2023-10-15,2023,Q4,October,Brazil,South America,Brasília,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Graphite,No,107.58,7,2,100.05,200.1,BRL,4.97,994.5,Samsung Store,Debit Card,Individual,45–54,Feature Phone,3.0,Returned,215.16
SAMS-00001562,2024-03-07,2024,Q1,March,Brazil,South America,Brasília,Samsung Galaxy M04,Galaxy M,128 GB,Icy Blue,No,103.82,12,7,91.36,639.52,BRL,4.97,3178.41,Corporate / B2B,Cash,Individual,35–44,Android (Samsung),2.6,Kept,726.74
SAMS-00001563,2024-04-26,2024,Q2,April,Brazil,South America,Brasília,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Graphite,Yes,323.66,10,2,291.29,582.58,BRL,4.97,2895.42,Samsung Store,Samsung Pay,Government,35–44,Android (Other),4.8,Exchanged,647.32
SAMS-00001565,2024-06-12,2024,Q2,June,Brazil,South America,Brasília,Samsung Galaxy M14 5G,Galaxy M,128 GB,Midnight Blue,Yes,185.69,0,1,185.69,185.69,BRL,4.97,922.88,Third-Party Retailer,Gift Card,Education,35–44,Android (Other),4.8,Kept,185.69
SAMS-00001567,2024-10-10,2024,Q4,October,Brazil,South America,Brasília,Samsung Galaxy S22+,Galaxy S,128 GB,Titanium Yellow,Yes,942.14,20,2,753.71,1507.42,BRL,4.97,7491.88,Carrier Store,Debit Card,Individual,18–24,Android (Other),4.9,Kept,1884.28
SAMS-00001574,2022-05-12,2022,Q2,May,Brazil,South America,Campinas,Samsung Galaxy A24,Galaxy A,64 GB,Awesome White,No,258.54,7,2,240.44,480.88,BRL,4.97,2389.97,Authorized Reseller,Cash,Enterprise,45–54,New User,4.9,Kept,517.08
SAMS-00001575,2022-07-24,2022,Q3,July,Brazil,South America,Campinas,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Graphite,Yes,420.59,15,6,357.5,2145.0,BRL,4.97,10660.65,Online (Samsung.com),Gift Card,Education,25–34,Feature Phone,3.6,Kept,2523.54
SAMS-00001576,2022-08-18,2022,Q3,August,Brazil,South America,Campinas,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Lime,No,101.82,2,6,99.78,598.68,BRL,4.97,2975.44,Carrier Store,Debit Card,Government,25–34,Feature Phone,3.2,Kept,610.92
SAMS-00001577,2023-05-07,2023,Q2,May,Brazil,South America,Campinas,Samsung Galaxy M34 5G,Galaxy M,128 GB,Waterfall Blue,Yes,259.38,7,2,241.22,482.44,BRL,4.97,2397.73,Carrier Store,BNPL (Buy Now Pay Later),Education,25–34,Android (Samsung),4.4,Kept,518.76
SAMS-00001579,2023-07-16,2023,Q3,July,Brazil,South America,Campinas,Samsung Galaxy M04,Galaxy M,64 GB,Prism Black,No,102.6,0,1,102.6,102.6,BRL,4.97,509.92,Samsung Store,BNPL (Buy Now Pay Later),Education,45–54,Android (Samsung),2.8,Kept,102.6
SAMS-00001580,2023-08-10,2023,Q3,August,Brazil,South America,Campinas,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Graphite,Yes,1680.65,0,3,1680.65,5041.95,BRL,4.97,25058.49,Third-Party Retailer,Net Banking,Business,45–54,Android (Samsung),3.9,Kept,5041.950000000001
SAMS-00001583,2024-08-15,2024,Q3,August,Brazil,South America,Campinas,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Green,Yes,783.5,0,5,783.5,3917.5,BRL,4.97,19469.97,Corporate / B2B,Net Banking,Individual,25–34,iOS,3.0,Kept,3917.5
SAMS-00001585,2024-12-23,2024,Q4,December,Brazil,South America,Campinas,Samsung Galaxy M54 5G,Galaxy M,256 GB,Icy Blue,Yes,367.74,0,3,367.74,1103.22,BRL,4.97,5483.0,E-commerce Platform,Credit Card,Government,35–44,Feature Phone,4.0,Kept,1103.22
SAMS-00001590,2021-12-21,2021,Q4,December,Brazil,South America,Curitiba,Samsung Galaxy S23,Galaxy S,256 GB,Graph,Yes,757.19,0,4,757.19,3028.76,BRL,4.97,15052.94,Carrier Store,Credit Card,Individual,18–24,Android (Other),4.6,Kept,3028.76
SAMS-00001592,2022-06-26,2022,Q2,June,Brazil,South America,Curitiba,Samsung Galaxy A53 5G,Galaxy A,256 GB,Awesome Lime,Yes,366.5,0,2,366.5,733.0,BRL,4.97,3643.01,Corporate / B2B,BNPL (Buy Now Pay Later),Business,45–54,Android (Samsung),3.3,Kept,733.0
SAMS-00001593,2022-08-03,2022,Q3,August,Brazil,South America,Curitiba,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Graphite,Yes,185.98,20,1,148.78,148.78,BRL,4.97,739.44,Third-Party Retailer,EMI / Installment,Enterprise,25–34,Android (Other),2.8,Kept,185.98
SAMS-00001599,2024-05-07,2024,Q2,May,Brazil,South America,Curitiba,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Violet,Yes,377.08,12,2,331.83,663.66,BRL,4.97,3298.39,Online (Samsung.com),Samsung Pay,Enterprise,18–24,Feature Phone,4.5,Kept,754.16
SAMS-00001604,2021-08-30,2021,Q3,August,Brazil,South America,Fortaleza,Samsung Galaxy M04,Galaxy M,256 GB,Waterfall Blue,No,90.99,7,4,84.62,338.48,BRL,4.97,1682.25,E-commerce Platform,Credit Card,Education,35–44,Android (Samsung),3.9,Kept,363.96
SAMS-00001605,2021-09-02,2021,Q3,September,Brazil,South America,Fortaleza,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome White,Yes,364.56,0,1,364.56,364.56,BRL,4.97,1811.86,Carrier Store,Credit Card,Individual,18–24,Android (Other),4.9,Kept,364.56
SAMS-00001609,2022-12-10,2022,Q4,December,Brazil,South America,Fortaleza,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Lime,No,134.95,0,10,134.95,1349.5,BRL,4.97,6707.01,Carrier Store,Debit Card,Individual,25–34,Android (Samsung),3.7,Kept,1349.5
SAMS-00001611,2022-12-24,2022,Q4,December,Brazil,South America,Fortaleza,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Gray,Yes,1510.91,0,3,1510.91,4532.73,BRL,4.97,22527.67,Third-Party Retailer,Credit Card,Individual,18–24,iOS,3.3,Kept,4532.7300000000005
SAMS-00001614,2023-04-19,2023,Q2,April,Brazil,South America,Fortaleza,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Peach,Yes,186.4,0,1,186.4,186.4,BRL,4.97,926.41,Samsung Store,Samsung Pay,Enterprise,35–44,Android (Samsung),4.6,Kept,186.4
SAMS-00001620,2021-03-18,2021,Q1,March,Brazil,South America,Goiânia,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Black,Yes,204.75,3,2,198.61,397.22,BRL,4.97,1974.18,Samsung Store,Debit Card,Enterprise,25–34,Feature Phone,4.0,Kept,409.5
SAMS-00001621,2021-10-29,2021,Q4,October,Brazil,South America,Goiânia,Samsung Galaxy S22 Ultra,Galaxy S,128 GB,Titanium Gray,Yes,1051.79,12,5,925.58,4627.9,BRL,4.97,23000.66,Third-Party Retailer,EMI / Installment,Business,25–34,Android (Other),4.9,Kept,5258.95
SAMS-00001622,2021-11-08,2021,Q4,November,Brazil,South America,Goiânia,Samsung Galaxy M04,Galaxy M,64 GB,Waterfall Blue,No,101.68,7,4,94.56,378.24,BRL,4.97,1879.85,Authorized Reseller,Cash,Education,18–24,Feature Phone,4.4,Kept,406.72
SAMS-00001624,2022-01-13,2022,Q1,January,Brazil,South America,Goiânia,Samsung Galaxy M34 5G,Galaxy M,256 GB,Prism Black,Yes,236.15,20,2,188.92,377.84,BRL,4.97,1877.86,E-commerce Platform,EMI / Installment,Enterprise,35–44,Feature Phone,4.2,Kept,472.3
SAMS-00001633,2023-08-22,2023,Q3,August,Brazil,South America,Goiânia,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Lavender,Yes,1592.67,0,1,1592.67,1592.67,BRL,4.97,7915.57,Carrier Store,Gift Card,Business,18–24,iOS,2.6,Kept,1592.67
SAMS-00001638,2024-07-14,2024,Q3,July,Brazil,South America,Goiânia,Samsung Galaxy M04,Galaxy M,128 GB,Prism Black,No,90.21,15,2,76.68,153.36,BRL,4.97,762.2,Carrier Store,Gift Card,Business,45–54,Feature Phone,4.5,Kept,180.42
SAMS-00001639,2021-01-27,2021,Q1,January,Brazil,South America,Guarulhos,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Black,No,238.58,10,3,214.72,644.16,BRL,4.97,3201.48,Carrier Store,Net Banking,Enterprise,45–54,Feature Phone,3.4,Kept,715.74
SAMS-00001650,2022-08-22,2022,Q3,August,Brazil,South America,Guarulhos,Samsung Galaxy S23,Galaxy S,128 GB,Lavender,Yes,767.64,20,5,614.11,3070.55,BRL,4.97,15260.63,E-commerce Platform,Gift Card,Government,55+,Android (Other),3.0,Kept,3838.2
SAMS-00001651,2023-02-08,2023,Q1,February,Brazil,South America,Guarulhos,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Black,Yes,409.11,0,1,409.11,409.11,BRL,4.97,2033.28,Authorized Reseller,Cash,Education,18–24,iOS,2.8,Returned,409.11
SAMS-00001653,2023-04-13,2023,Q2,April,Brazil,South America,Guarulhos,Samsung Galaxy S22+,Galaxy S,128 GB,Phantom White,Yes,818.37,0,2,818.37,1636.74,BRL,4.97,8134.6,Carrier Store,EMI / Installment,Business,55+,Android (Samsung),3.7,Kept,1636.74
SAMS-00001661,2024-10-22,2024,Q4,October,Brazil,South America,Guarulhos,Samsung Galaxy M54 5G,Galaxy M,256 GB,Midnight Blue,Yes,347.1,0,3,347.1,1041.3,BRL,4.97,5175.26,Third-Party Retailer,Cash,Education,25–34,Android (Other),3.5,Exchanged,1041.3000000000002
SAMS-00001668,2022-01-13,2022,Q1,January,Brazil,South America,Manaus,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Green,Yes,1809.64,15,2,1538.19,3076.38,BRL,4.97,15289.61,E-commerce Platform,Debit Card,Individual,18–24,iOS,4.5,Kept,3619.28
SAMS-00001673,2023-12-22,2023,Q4,December,Brazil,South America,Manaus,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Icy Blue,Yes,980.41,0,1,980.41,980.41,BRL,4.97,4872.64,Authorized Reseller,Samsung Pay,Business,25–34,iOS,3.2,Kept,980.41
SAMS-00001675,2023-12-24,2023,Q4,December,Brazil,South America,Manaus,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Green,Yes,863.62,15,2,734.08,1468.16,BRL,4.97,7296.76,Third-Party Retailer,EMI / Installment,Business,25–34,iOS,2.5,Kept,1727.24
SAMS-00001676,2024-01-19,2024,Q1,January,Brazil,South America,Manaus,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Lime,Yes,202.12,0,1,202.12,202.12,BRL,4.97,1004.54,Carrier Store,Debit Card,Individual,35–44,Feature Phone,3.9,Kept,202.12
SAMS-00001680,2021-03-15,2021,Q1,March,Brazil,South America,Porto Alegre,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Green,Yes,650.93,0,1,650.93,650.93,BRL,4.97,3235.12,Online (Samsung.com),Debit Card,Business,55+,iOS,4.8,Kept,650.93
SAMS-00001683,2021-08-17,2021,Q3,August,Brazil,South America,Porto Alegre,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Graphite,No,105.54,0,1,105.54,105.54,BRL,4.97,524.53,Carrier Store,Net Banking,Government,55+,Android (Samsung),3.0,Kept,105.54
SAMS-00001693,2024-03-13,2024,Q1,March,Brazil,South America,Porto Alegre,Samsung Galaxy A24,Galaxy A,128 GB,Awesome Graphite,No,241.03,20,7,192.82,1349.74,BRL,4.97,6708.21,Corporate / B2B,Net Banking,Government,18–24,iOS,4.9,Exchanged,1687.21
SAMS-00001696,2024-08-03,2024,Q3,August,Brazil,South America,Porto Alegre,Samsung Galaxy S24+,Galaxy S,256 GB,Cream,Yes,964.28,0,3,964.28,2892.84,BRL,4.97,14377.41,Corporate / B2B,Credit Card,Education,35–44,Feature Phone,4.2,Kept,2892.84
SAMS-00001708,2022-11-01,2022,Q4,November,Brazil,South America,Recife,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Lime,Yes,1378.14,0,2,1378.14,2756.28,BRL,4.97,13698.71,Samsung Store,Debit Card,Business,25–34,Android (Samsung),4.1,Kept,2756.28
SAMS-00001709,2023-06-07,2023,Q2,June,Brazil,South America,Recife,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Blue,Yes,725.05,0,1,725.05,725.05,BRL,4.97,3603.5,Samsung Store,Samsung Pay,Individual,18–24,New User,4.5,Returned,725.05
SAMS-00001710,2023-12-29,2023,Q4,December,Brazil,South America,Recife,Samsung Galaxy S24,Galaxy S,1 TB,Phantom Black,Yes,827.45,5,4,786.08,3144.32,BRL,4.97,15627.27,Authorized Reseller,Cash,Education,45–54,iOS,3.4,Kept,3309.8
SAMS-00001715,2021-05-20,2021,Q2,May,Brazil,South America,Rio de Janeiro,Samsung Galaxy S24+,Galaxy S,128 GB,Cream,Yes,947.81,20,3,758.25,2274.75,BRL,4.97,11305.51,Samsung Store,Gift Card,Government,45–54,New User,3.5,Kept,2843.43
SAMS-00001728,2023-04-10,2023,Q2,April,Brazil,South America,Rio de Janeiro,Samsung Galaxy M04,Galaxy M,128 GB,Icy Blue,No,105.5,0,1,105.5,105.5,BRL,4.97,524.33,Third-Party Retailer,Net Banking,Government,45–54,Android (Other),2.6,Kept,105.5
SAMS-00001732,2024-02-18,2024,Q1,February,Brazil,South America,Rio de Janeiro,Samsung Galaxy S23+,Galaxy S,512 GB,Green,Yes,944.96,7,3,878.81,2636.43,BRL,4.97,13103.06,Third-Party Retailer,Net Banking,Enterprise,18–24,Feature Phone,2.6,Kept,2834.88
SAMS-00001733,2024-03-03,2024,Q1,March,Brazil,South America,Rio de Janeiro,Samsung Galaxy S23,Galaxy S,512 GB,Green,Yes,800.64,0,2,800.64,1601.28,BRL,4.97,7958.36,Corporate / B2B,Samsung Pay,Government,25–34,Android (Samsung),4.8,Kept,1601.28
SAMS-00001735,2024-07-31,2024,Q3,July,Brazil,South America,Rio de Janeiro,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Black,Yes,460.32,7,1,428.1,428.1,BRL,4.97,2127.66,E-commerce Platform,EMI / Installment,Business,35–44,Android (Other),3.2,Kept,460.32
SAMS-00001736,2021-09-07,2021,Q3,September,Brazil,South America,Salvador,Samsung Galaxy A53 5G,Galaxy A,256 GB,Awesome White,Yes,401.88,0,1,401.88,401.88,BRL,4.97,1997.34,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,45–54,Feature Phone,3.7,Kept,401.88
SAMS-00001739,2023-03-07,2023,Q1,March,Brazil,South America,Salvador,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Phantom Black,Yes,1949.4,0,2,1949.4,3898.8,BRL,4.97,19377.04,E-commerce Platform,Samsung Pay,Government,18–24,iOS,3.6,Kept,3898.8
SAMS-00001742,2023-04-30,2023,Q2,April,Brazil,South America,Salvador,Samsung Galaxy M04,Galaxy M,256 GB,Waterfall Blue,No,91.81,0,1,91.81,91.81,BRL,4.97,456.3,Authorized Reseller,BNPL (Buy Now Pay Later),Government,25–34,New User,3.9,Kept,91.81
SAMS-00001744,2024-03-18,2024,Q1,March,Brazil,South America,Salvador,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Green,Yes,1234.99,0,2,1234.99,2469.98,BRL,4.97,12275.8,Third-Party Retailer,Cash,Business,18–24,iOS,3.6,Kept,2469.98
SAMS-00001750,2021-01-22,2021,Q1,January,Brazil,South America,São Luís,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Lime,Yes,429.84,7,2,399.75,799.5,BRL,4.97,3973.51,Carrier Store,Credit Card,Business,25–34,Android (Other),3.3,Kept,859.68
SAMS-00001752,2021-06-20,2021,Q2,June,Brazil,South America,São Luís,Samsung Galaxy S23 FE,Galaxy S,1 TB,Green,Yes,598.43,3,2,580.48,1160.96,BRL,4.97,5769.97,Third-Party Retailer,Net Banking,Business,45–54,New User,3.8,Kept,1196.86
SAMS-00001754,2021-10-09,2021,Q4,October,Brazil,South America,São Luís,Samsung Galaxy A14,Galaxy A,256 GB,Awesome White,No,179.05,15,1,152.19,152.19,BRL,4.97,756.38,Online (Samsung.com),Gift Card,Individual,25–34,New User,4.6,Kept,179.05
SAMS-00001756,2022-11-21,2022,Q4,November,Brazil,South America,São Luís,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Phantom White,Yes,1031.33,20,2,825.06,1650.12,BRL,4.97,8201.1,Third-Party Retailer,Cash,Education,55+,New User,4.7,Kept,2062.66
SAMS-00001759,2024-07-04,2024,Q3,July,Brazil,South America,São Luís,Samsung Galaxy S21 FE,Galaxy S,256 GB,Cream,No,482.11,20,3,385.69,1157.07,BRL,4.97,5750.64,Third-Party Retailer,Debit Card,Individual,35–44,Feature Phone,3.7,Kept,1446.33
